port_geo_id2,city,state,Engagement,Reliance,year,Engagement_Rank,Reliance_Rank,PACFIN_YEAR,PRIMARY_LATITUDE,PRIMARY_LONGITUDE,REGION,top_5_e,top_5_r
5305280,BELLINGHAM,WA,1.968852223,-0.16608292,2019,High,Low,2019,48.7530659,-122.4702731,WA,Top 5 Engagement Community,NA
5377630,WESTPORT,WA,1.79735253,4.570120103,2019,High,High,2019,46.893467,-124.1155222,WA,Top 5 Engagement Community,Top 5 Reliance Community
5370000,TACOMA,WA,1.616424003,-0.240732992,2019,High,Low,2019,47.2518281,-122.4596665,WA,Top 5 Engagement Community,NA
5363000,SEATTLE,WA,6.066635377,-0.244995594,2020,High,Low,2020,47.6200014,-122.3512336,WA,Top 5 Engagement Community,NA
5370000,TACOMA,WA,2.285098619,-0.205473946,2020,High,Low,2020,47.2518281,-122.4596665,WA,Top 5 Engagement Community,NA
5326735,GIG HARBOR,WA,2.178946066,1.347098368,2020,High,High,2020,47.3351812,-122.5963826,WA,Top 5 Engagement Community,NA
5305280,BELLINGHAM,WA,2.07739585,-0.1981952,2020,High,Low,2020,48.7530659,-122.4702731,WA,Top 5 Engagement Community,NA
5377630,WESTPORT,WA,1.344860271,3.37679847,2020,High,High,2020,46.893467,-124.1155222,WA,Top 5 Engagement Community,Top 5 Reliance Community
5363000,SEATTLE,WA,6.265323287,-0.239734092,2021,High,Low,2021,47.6200014,-122.3512336,WA,Top 5 Engagement Community,NA
5370000,TACOMA,WA,2.287917973,-0.189618373,2021,High,Low,2021,47.2518281,-122.4596665,WA,Top 5 Engagement Community,NA
5305280,BELLINGHAM,WA,1.875723548,-0.194289342,2021,High,Low,2021,48.7530659,-122.4702731,WA,Top 5 Engagement Community,NA
5326735,GIG HARBOR,WA,1.714056464,1.072341297,2021,High,High,2021,47.3351812,-122.5963826,WA,Top 5 Engagement Community,NA
5374060,VANCOUVER,WA,1.312518574,-0.236101465,2021,High,Low,2021,45.6366852,-122.5966416,WA,Top 5 Engagement Community,NA
5363000,SEATTLE,WA,5.643844067,-0.257657091,2022,High,Low,2022,47.6200014,-122.3512336,WA,Top 5 Engagement Community,NA
5370000,TACOMA,WA,2.254320167,-0.212951553,2022,High,Low,2022,47.2518281,-122.4596665,WA,Top 5 Engagement Community,NA
5305280,BELLINGHAM,WA,1.970977098,-0.210165523,2022,High,Low,2022,48.7530659,-122.4702731,WA,Top 5 Engagement Community,NA
5374060,VANCOUVER,WA,1.341901135,-0.250822144,2022,High,Low,2022,45.6366852,-122.5966416,WA,Top 5 Engagement Community,NA
5301990,ANACORTES,WA,1.321074741,0.59234848,2022,High,Medium High,2022,48.489414,-122.6249342,WA,Top 5 Engagement Community,NA
607260,BODEGA BAY,CA,-0.151029388,1.246594009,2019,Low,High,2019,38.3202278,-123.0324159,CCA,NA,Top 5 Reliance Community
603330,AVILA BEACH,CA,-0.192257238,0.806626101,2019,Low,Medium High,2019,35.1962011,-120.7192493,CCA,NA,Top 5 Reliance Community
670364,SAUSALITO,CA,0.434463415,0.633673211,2019,Medium,Medium High,2019,37.8581429,-122.4915933,CCA,NA,Top 5 Reliance Community
653266,OCCIDENTAL,CA,-0.336109366,0.111857527,2019,Low,Medium,2019,38.40038,-122.9349567,CCA,NA,Top 5 Reliance Community
606210,BETHEL ISLAND,CA,0.631442074,4.39419106,2020,Medium High,High,2020,38.0288471,-121.6403979,CCA,NA,Top 5 Reliance Community
649488,MOSS LANDING,CA,0.066034518,3.679924306,2020,Medium,High,2020,36.8015242,-121.7872157,CCA,NA,Top 5 Reliance Community
603330,AVILA BEACH,CA,-0.185517715,0.894128883,2020,Low,Medium High,2020,35.1962011,-120.7192493,CCA,NA,Top 5 Reliance Community
670364,SAUSALITO,CA,0.329114733,0.650335296,2020,Medium,Medium High,2020,37.8581429,-122.4915933,CCA,NA,Top 5 Reliance Community
607260,BODEGA BAY,CA,-0.201648033,0.583808901,2020,Low,Medium High,2020,38.3202278,-123.0324159,CCA,NA,Top 5 Reliance Community
606210,BETHEL ISLAND,CA,0.585471459,4.842562078,2021,Medium High,High,2021,38.0288471,-121.6403979,CCA,NA,Top 5 Reliance Community
670364,SAUSALITO,CA,0.442006082,0.993784175,2021,Medium,Medium High,2021,37.8581429,-122.4915933,CCA,NA,Top 5 Reliance Community
603330,AVILA BEACH,CA,-0.189158995,0.906928909,2021,Low,Medium High,2021,35.1962011,-120.7192493,CCA,NA,Top 5 Reliance Community
607260,BODEGA BAY,CA,-0.160300753,0.703702549,2021,Low,Medium High,2021,38.3202278,-123.0324159,CCA,NA,Top 5 Reliance Community
611250,CARMEL-BY-THE-SEA,CA,0.221686207,0.236864406,2021,Medium,Medium,2021,36.5529678,-121.921963,CCA,NA,Top 5 Reliance Community
603330,AVILA BEACH,CA,-0.175544824,0.967315443,2022,Low,Medium High,2022,35.1962011,-120.7192493,CCA,NA,Top 5 Reliance Community
670364,SAUSALITO,CA,0.35810383,0.760325195,2022,Medium,Medium High,2022,37.8581429,-122.4915933,CCA,NA,Top 5 Reliance Community
